"last_name, first_name","pitcher","ff_avg_speed","si_avg_speed","fc_avg_speed","sl_avg_speed","ch_avg_speed","cu_avg_speed","fs_avg_speed","kn_avg_speed","st_avg_speed","sv_avg_speed"
"Wilson, Justin","458677","95.5",,"92.3","88.4",,,"86.9",,,
"Latz, Jacob","656641","94.9",,,"83.4","85.9","76.4",,,,
"Slaten, Justin","686580","96.4",,"91.5",,,"84.3",,,"84",
"Priester, Quinn","682990","93.1","93.1","92.5","87.1","88.5","80.6",,,,
"Adams, Austin","613534","93.4","93.5",,"87.7",,,,,,
"López, Jorge","605347","95.6","95.5",,"86.6","87.5","83",,,,
"Jansen, Kenley","445276",,"93.2","92.2","82.5",,,,,"80.9",
"Kolek, Stephen","663568","95.8","95.2","92.4","88.2","88.7",,,,"83.7",
"Scott, Christian","681035","94.2",,"88.9","87.3",,,"84.8",,"83.2",
"Hoeing, Bryan","663773","94.4","93.9",,"83",,,"86.8",,,
"Hall, DL","669084","93.3","92.4","88.9","84.6","84.7","79.7",,,,
"Banda, Anthony","607455","96.1","96.1",,"85.7","90",,,,,
"Bivens, Spencer","702352","94.5","94.3","91.1","86.4","88.6",,,,"81",
"Ramírez, Yohan","670990","94.8","94.4",,,,"81.5",,,"81.6",
"Hernández, Jonathan","642546","96.7","96.8",,"87.7","90",,,,,
"Wood, Alex","622072","88","90.5",,"81.4","84.5",,,,,
"Matz, Steven","571927","90.2","93.9",,"88.1","83.3","77.6",,,,
"Kahnle, Tommy","592454","94.2","93.2",,"86.3","87.4",,,,,
"Keller, Brad","641745","93.8","92.7",,"86","88.6","81.2",,,"83.8",
"Pop, Zach","647315","96.1","96.2","93.6","86.2",,,,,,
"Treinen, Blake","595014","94.3","94.6","90.8",,,,,,"83.9",
"Vieira, Thyago","600986","97.7","97.1",,"88.3","91.9",,,,,
"Nastrini, Nick","680897","93.7",,,"84.5","85.8","79.2",,,,
"Weems, Jordan","607179","96",,,"87.6",,"79.7","87.4",,,
"Mayza, Tim","641835","89.4","92.5","90.4","86.9",,,,,,
"Muller, Kyle","666205","92.6",,,"85.4","86.9","79.4",,,,
"Thorpe, Drew","689672","91",,"86.2","81.5","81.6",,,,"79.1",
"Medina, Luis","665622","95.9","95.8",,"85.8","89.7","81.2",,,,
"Matthews, Zebby","805673","94.9",,"90.9","87.2","85.8","81.7",,,,
"McCaughan, Darren","670766","89.4","89",,,"81.1",,,,"81.9",
"Cantillo, Joey","676282","92.2",,,"82.6","77.8","76.2",,,,
"Oller, Adam","670124","93.8","93.4",,"86.2","86.9","81.5",,,,"85.5"
"Henry, Tommy","674072","89.8","90.4",,"82.9","83.7","78.1",,,,
"Long, Sam","669674","94.3","95.3",,"85.5",,"77.7","87.6",,,
"Young, Danny","664849",,"91.4","87.1",,,,,,"80.6",
"Little, Brendon","663893",,"94.5","93.8",,,"86.7",,,,
"Fairbanks, Pete","664126","97.3",,,"85","93.6",,,,,
"Booser, Cam","592155","95.3",,"88.3",,,,,,"82.3",
"Leahy, Kyle","681517","95.5",,,"89.9","89.8","81.6",,,"85.4",
"Bird, Jake","656234","94.7","95.4","91.6","85.5","89.1","81.7",,,"84.2",
"Montero, Rafael","606160","95.4","94.8",,"86.2","91",,,,,
"Snider, Collin","676092","94.2","94.6","89.6",,,,,,"82.4",
"Bradish, Kyle","680694","94.5","95.3",,"88.2",,"84.1",,,,
"Smith, Will","519293","91.2",,,"80.6","85.8","76.3",,,,
"Uceta, Edwin","670955","94.2","95.9","89.3",,"88.3","81.9",,,"81",
"Scherzer, Max","453286","92.5",,"86.6","85","82.8","74.7",,,,
"Leiter, Jack","683004","96.4","97.2","91.1","86.8","89.5","81.4",,,,
"Boyd, Matthew","571510","92","91.8",,"79.5","80.9","74.1",,,,
"Megill, Trevor","656730","98.8","98.6",,,,"87.4",,,,
"Swanson, Erik","657024","93.9",,,"86.8",,,"84.9",,,
"Black, Mason","696131","92.4","92.6","90.2","87.4","87.4",,,,"81.2",
"Martin, Chris","455119","94.7","94","91.9",,,,"88.3",,"85",
"Funderburk, Kody","681892",,"93.3","92.1",,"88.9",,,,"82.6",
"Morgan, Eli","669212","92.2",,,"86.8","78.9",,,,,
"Hurter, Brant","676428","92.1","92.4",,,"85.6",,,,"83.1",
"Tinoco, Jesus","622786","96.5","96.1","92.4","86.6","90",,,,,
"Cousins, Jake","664776","94.9","95.1",,,,,,,"82.1",
"Hodge, Porter","687863","95.5",,,"84.3",,,"89.8",,"83",
"Curry, Xzavion","675540","92.1",,,"84.6","88.1","73.9","84.6",,"80.6",
"Lynch IV, Daniel","663738","92.9","92.7","89.6","85.9","84.7","80.4",,,,
"Sewald, Paul","623149","91.4",,,,"84.2",,,,"83.1",
"Diekman, Jake","518617","94.7","94.2",,,"87.1",,,,"82.8",
"Saucedo, Tayler","642048","91.4","91.3",,"82.7","85.3","76.1",,,"80.9",
"Brito, Jhony","666745","96.4","96.3",,"86.7","89.8","81.3",,,"82.8",
"Moll, Sam","594580","93.3","92",,,"85.3",,,,"81.3",
"Wilson, Steven","621051","93.5",,"86.5",,"81.7",,,,"82.3",
"Sánchez, Sixto","664350","93.8","92.7","83.6",,"85.4",,,,,
"Hamilton, Ian","641656","96.4","95.7",,"88.5",,,,,,
"García, Yimi","554340","96.5","95.8",,"88.5","88.7","84.2",,,"86.3",
"Woodford, Jake","663765","91.3","91.5","88.6",,"85.6",,,,"80.7",
"Okert, Steven","595345","93","92.9",,"81","88.8",,,,,
"Peralta, Wandy","593974","95.4","95.1",,"88.6","88.6",,,,,
"Gordon, Tanner","685299","92.1",,,"85.2","83.9","80.4",,,,
"Rodríguez, Manuel","655889","96.7","96.7",,"89.3",,,,,"87.4",
"Otañez, Michel","671305","98","97.4",,"85.3",,,,,,
"Roycroft, Chris","688297","95","96",,,,,,,"83.8",
"Honeywell, Brent","641703","94.8","94.3",,"86","85.6",,,,"81.9",
"Pagán, Emilio","641941","94.6",,"86.4",,,,"83.9",,,
"Wrobleski, Justin","680736","95.1","93.1",,"87.4","85.8","82.2",,,"84.5",
"Tate, Dillon","622253",,"92.6",,,"83.8",,,,"79.5",
"Garrett, Braxton","666129","90.7","90","86.3","82.8","83.1","77.4",,,,
"Stratton, Hunter","676702","95.5","95.3","92","84.1",,,,,,
"Mazur, Adam","800049","94.6","93.8",,"86.8","89.9","80.7",,,"83.9",
"Tyler, Kyle","667725","90.6","89.3","90.3","82.2","86","77",,,,
"Phillips, Tyler","663969","92.7","93.8",,,,"81","85.8",,"82.5",
"McGough, Scott","543518","93.1","93.4",,"87.1",,,"85",,,
"Burke, Brock","656271","95.8","93.9",,"87","88.9",,,,,
"Anderson, Nick","623433","94.6","95",,,"88.2","81.7",,,,
"Burr, Ryan","621114","94.1","94.2",,"85.4",,,,,,
"Javier, Cristian","664299","91.7",,,,"81.2","75.1",,,"77.5",
"Ray, Robbie","592662","94.1",,,"88.4",,"83.5",,,,
"Alexander, Scott","518397",,"92.1",,"82.7","84.6",,,,,
"Springs, Jeffrey","605488","89.8",,"85.4","82.9","79.6",,,,"78.3",
"Hernández, Carlos","672578","97.9",,,"86.8",,"83.5","89.9",,"86",
"Leasure, Jordan","673929","96.1",,,"88.2",,"78.6",,,,
"Kelly, Joe","523260","98.1","98.2",,"90.1","88.4","87.3",,,,
"Blalock, Bradley","687134","93.5",,"88.7","85.2",,"79.5","85.3",,,
"Gonzales, Marco","594835","89.7","90.1","85.7",,"80.2","79",,,,
"Poche, Colin","621363","91.2",,,"83.1",,,,,,
"Joyce, Ben","690829","102.1","97",,"86.2","92.1",,,,,
"Thompson, Keegan","624522","93.5","92.8","89.8",,"88.4","82",,,"84.4",
"Howard, Spencer","675921","93.8",,,"85.3","80.1","75.7",,,,
"Devenski, Chris","606965","93.2","91.5","85.2",,"82.8",,,,"77.7",
"Fleming, Josh","676596",,"90.4","87.2",,"83.2","77.9",,,,
"Aguiar, Julian","687924","94.4","94.1",,"80.3","84","78",,,,
"Chargois, JT","608638","94.5","95",,"85.6","85",,,,,
"Lovelady, Richard","663992","92.4","92.2",,"86.2",,,,,"83.4",
"Minter, A.J.","621345","94.5",,"89.4",,"86.7",,,,,
"Núñez, Dedniel","673380","96.3",,,"87.5","93.2","84.1",,,,
"Soriano, George","666277","94.1",,,"86","88.4",,,,"83.9",
"Ginn, J.T.","669372","93","92.9","91.4","85.4","87",,,,,
"Chirinos, Yonny","630023","93","92.7",,"85.2",,,"85.7",,,
"Chivilli, Angel","683409","96.1",,,"87.4","87.8",,,,,
"Bielak, Brandon","656232","91.9","92.1",,"82.3","87.4","80.8",,,"82.8",
"Daniel, Davis","669721","91.5",,,"81.8","84.5","74.3","85.1",,,
"Santillan, Tony","663574","97.2",,,"87.1","92",,,,,"86.2"
"Kershaw, Clayton","477132","89.9","89.8",,"85.9","85.1","72","83.4",,,
"Lowder, Rhett","695076","93.5","92.3",,"85","86.2",,,,,
"Bowman, Matt","621199","93.7","92.2","90.6",,,,"84.3",,"82.7",
"Salazar, Eduardo","674285","95.4","94.4",,"87.8","90.7","81.6",,,,
"Garabito, Gerson","642520","93.4","92.1",,"88.7","86.6","82.1",,,,
"Toussaint, Touki","657053","91.6","91.3",,,,"75.6","85.8",,,
"Ashby, Aaron","676879","96.9","96.2",,"83.2","88.8","82.2",,,,
"Anderson, Grant","681982","92.2","92.2","83.3","82.1","85.6",,,,,
"Marte, Yunior","628708","97.2","96.2","91.7","85.4",,,"90.1",,,
"Ferrer, José A.","678606","98.3","97.9",,"88","88.3",,,,,
"Roberts, Ethan","681799","91.3","91.6","89.9",,,,,,"81.3",
"Allen, Logan","663531","91.3","90.1","87.1",,,"77.9","79.6",,"81.7",
"Kelly, Michael","547184","95.1","93.6",,"88.3","88.1",,,,"83.2",
"Díaz, Yilber","700270","96.1","86",,"83.6",,"78.7",,,,
"Bubic, Kris","663460","93","92.2",,"87.1","85.2",,,,"83.9",
"France, J.P.","641585","92.2","91.2","86.8",,"82.3","74.2",,,"78.5",
"Coulombe, Danny","543056","90.8","90.3","85.8",,,"79.2",,,"81.6",
"Rasmussen, Drew","656876","97.4","96.2","89.1",,,,,,"85.4",
"Warren, Will","701542","93.8","93.1","86.6",,"86.3",,,,"83.1",
"Varland, Gus","681402","95.3","94.5",,"88.7","89.7",,,,,
"Jackson, Jay","543351","91.9","91.2",,"84.9","86",,,,,
"Jiménez, Dany","666204","92.5",,,"81.9","83.3",,,,,
"Hanifee, Brenan","669724","95.6","94.8",,"87.4","88.6",,,,,
"Bazardo, Eduard","660825","94.4","94.2",,,,,"90.9",,"82.7",
"Manning, Matt","666159","93.8",,,"86.4",,"81.6","87.8",,"84.1",
"Rodríguez, Yerry","666720","96.4","94.5",,"84","86.4",,,,,
"Little, Luke","681432","95.8","95.8",,,,,"90.3",,"81.8",
"Crouse, Hans","668968","88.1","92.6",,"83.8","87.4",,,,,
"Allard, Kolby","663465","90","90.4","84.4",,"82","71.7",,,,
"Ellard, Fraser","686642","95.1","93.2","91.6","85.8","90.1",,,,,
"Speier, Gabe","642100","93","92.8",,"81.8","87.6",,,,"79.1",
"Staumont, Josh","622251","94.2","95",,"86.7",,"79.2",,,,
"Cimber, Adam","643256","85","85.3",,"73.4",,,,,,
"King, Bryan","687911","92.1","91.3",,,,"77.9",,,"81.8",
"White, Mitch","669952","94.1","93.7",,"87.1",,"81",,,"84.1",
"Madden, Ty","680744","94.4","92.5","88.3","84.3",,"79.6","85.2",,,
"Rosenberg, Kenny","670046","90.2",,"83.6",,"81.1","76.3",,,,
"Brooks, Aaron","605156","92.1","92",,"85.2","85","79.5",,,,
"Gallegos, Giovanny","606149","92.2","92.4",,"83.6","86.5",,,,,
"Gasser, Robert","688107","93.3","92.5","88.4",,"87.9",,,,"80.6",
"Marinaccio, Ron","676760","93.6","94.5",,,"82.2",,,,"80.3",
"Manoah, Alek","666201","93.3","93.5",,"81","87.5",,,,,
"Williams, Devin","642207","94.7",,"90.3",,"84.4",,,,,
"Brewer, Colten","605155","94.3","94.2","91.2","86.2",,"80.7",,,"82",
"González, Victor","624647","92","93.3",,"85.9","86.2",,,,,
"Festa, Matt","670036","91.9",,"89.5",,,,,,"83.2",
"Reid-Foley, Sean","656887","94.9",,,"86.6","88.7",,,,,
"Poteet, Cody","547001","93.3","92.7",,,"87","78.3",,,"81.2",
"Kerr, Ray","678061","95.2",,"90.1",,,"82","89.4",,,
"Quijada, José","650671","93.9","93.3",,"81.4","84.9",,,,,
"Lange, Alex","656638","96.4","96.2",,"88.1","89.9",,,,,
"Sammons, Bryan","676614","91.5",,"86.8",,"81.3","75.9",,,"80.1",
"Brasier, Ryan","518489","94.5","94.5","90.4","85.2",,,,,,
"Germán, Domingo","593334","90.7","90.7",,,"84.4","81.8",,,,
"Ramirez, Emmanuel","642629","93.9",,,"77.7",,,"84.5",,,
"Baker, Bryan","641329","96.3",,,"87.4","82.8","79",,,,
"Ort, Kaleb","672391","97.5",,"91.1",,"90.4",,,,"84.2",
"Englert, Mason","669438","92.8","91.1","88.5","84.5","86.2",,,,,"81.1"
"Davis, Noah","663562","93.9","93.8","88.7",,"85.6","78",,,"80.1",
"Petersen, Michael","656848","97.1","97.1",,"88.1","89.8",,,,,
"Leone, Dominic","608678","94.9","93.9","90.7","84.6","90.8",,,,"86",
"Criswell, Jeff","676105","95.4",,,"87.8","86.8","83.5",,,,
"Hentges, Sam","656529","95.1","94.8",,"87.9",,"80.6",,,,
"Hughes, Brandon","676714","92.4","92.5",,"82",,,,,,
"Basso, Brady","669620","92.2","92","88.1",,"86.4","76.4",,,,
"Berroa, Prelander","672860","97.6",,,"87.7","90.2",,,,,
"Walston, Blake","686796","91.5","89.1","87.7",,"86.1","77.3",,,"82.4",
"Ryan, Ryder","656924","94.1","94.1",,"83.8","89.1",,,,,
"Pennington, Walter","679156","89.6","91.5","89.4","83.8",,,,,,
"Hernández, Daysbel","678226","97.4","97.9",,"89",,,,,,
"Alzolay, Adbert","640470","94.7","94.3","90.6","87.2","87.1",,,,,
"Smith, Drew","622098","94.7",,"89.1","84.6","85.3","76.7",,,,
"Bush, Ky","681066","91.7",,,"82.5","85.9","73.4",,,,
"Taylor, Troy","700187","97","97.2",,,"88.8",,,,"84.2",
"Sauer, Matt","669422","95.1","95",,,,"81.8","85.2",,"85.6",
"Cosgrove, Tom","676680","90.3","89.9",,,,,,,"76.8",
"Nance, Tommy","667297","95.1","94.5",,"87.4",,"84.6",,,,
"Whitlock, Garrett","676477",,"93.4","86.6","84","84.4",,,,"80.7",
"Means, John","607644","90.5",,,"84.5","82","75.7",,,,
"Paredes, Enoli","660600","93.9","93.6",,"85.6",,,,,,
"Cuas, Jose","621016","91.6","92.4",,,"87.4",,,,"82.5",
"Blewett, Scott","656240","93.6",,,"85.1",,,"85.3",,,
"Thompson, Zack","668868","90.7",,,"82.8",,"73.5",,,,
"Fitts, Richard","690916","94.5",,,"85.9",,,"88.7",,"83.7",
"Cisnero, José","542585","95.2","95.2","88.9","84.8","88.6",,,,,
"Bolton, Cody","675989","94.8","94.7","89.1",,"91.5",,,,"83.7",
"Marte, José","665896","96.5","96.3",,"85.2","92.6",,,,,
"McGreevy, Michael","700241","93","91.8","88.9",,"87.2","79.8",,,"84.3",
"Burke, Sean","680732","95.3",,,"86.9","84.6","79.7",,,,
"Keuchel, Dallas","572971",,"88.1","84.6","78.6","81.1",,,,,
"Henriquez, Ronny","678692","95.7","95",,"88.5","90.7",,,,,
"Clevinger, Mike","605182","93.4","92.8","84.3",,"86","76.6",,,"78.6",
"Horn, Bailey","690544","95",,"88.1",,,"77.7",,,"82.2",
"Ramírez, Erasmo","541640","90.6","91","89.1",,"83.5","80.4",,,,
"Emanuel, Kent","592288",,"89.4",,"80.9","82.3",,,,"75.9",
"Bigge, Hunter","685801","97.5","97.9",,"89.6",,"82.2",,,"85",
"Maldonado, Anthony","687424","93.1",,"91.1","85.2",,,,,,
"Ryan, River","689981","96.3","94.7","94","89.9","89.6","83.2",,,,
"Sulser, Cole","642121","92.2",,"87.4",,"83.7",,,,"81.4",
"Holman, Grant","680880","94.4",,,"85.3",,,"87.2",,,
"Winn, Cole","668390","95.4","94.7",,"87.9",,"81.8","86.8",,,
"Zulueta, Yosver","691172","95.8","96.3",,"87.1","88.4",,,,"86.2",
"Sborz, Josh","622250","95.1",,,"87.3",,"83.2",,,,
"García, Deivi","665620","95.1",,,,"85.3","77.5",,,"79.8",
"Peralta, Sammy","671111","88.7",,,"78.1","81.4",,,,"78.7",
"Jefferies, Daulton","641726","93.3","93","90.5","82.2","87.5",,,,,
"Merryweather, Julian","657240","96",,,"84.7","78.6",,,,"81.7",
"Zuñiga, Guillo","670871","96.9","96.5",,"86.7","88.5",,,,,
"La Sorsa, Joe","686747","90.7","87.6","73.8",,"82.8",,,,"74.9",
"Stewart, Brock","592779","97","96.4","93.3",,"89.2",,,,"84.1",
"Young, Alex","622065","88.7","90.2",,"85.8","85.2","81.1",,,,
"Almonte, Yency","622075","94","93.7","92.4",,"87.8",,,,"81.5",
"Beede, Tyler","595881","93.7","91.1",,,,"77.5","86.2",,,
"Palencia, Daniel","694037","98.2","97.5",,"89.5",,,"89",,,
"Mercado, Michael","675650","95.4",,"87.9",,"89.5","83","89.2",,,
"Wells, Tyler","669330","92.5",,"88.1","84.3","85.8","76.1",,,,
"Uribe, Abner","682842","99.8","98.7",,"87.9",,,,,,
"Vines, Darius","670241","90.8",,"83.7","82.4","81.5","78.4",,,,
"Williamson, Brandon","682227","92.6",,"90.1",,"83.9","75.7",,,"82.2",
"Heller, Ben","621294","96.4","95.3","86.9","85.3","84.1",,,,"76.9",
"Hernández, Elieser","622694","91.8","91.2","83.6","79.4","84.9",,,,,
"Rodríguez, Joely","570257",,"90",,,"85.5",,,,"79.3",
"Lucas, Easton","687922","94.3",,"90.5","85.2","86.7",,,,"82.7",
"Anderson, Shaun","641312","91.2","91.6",,"86.5","85.9",,,,"81.7",
"Guenther, Sean","674944","90.3","90.1",,"79.7",,,"82.2",,,
"Cobb, Alex","502171","94.2","93.8",,,,"83.2","89.2",,,
"Veneziano, Anthony","685107","94.8","91.1",,"86.8","86.6",,,,"82.2",
"Beck, Tristan","663941","93.1",,,"86",,"80",,,"81.3",
"Bloss, Jake","814005","93.4","92",,"87.6","86.5","78",,,"82.1",
"Barnes, Matt","598264","91.4",,,,,"81.5","86.3",,,
"Rodriguez, Carlos","692230","93.3","93.6","89.2","81.8","85.7","76.1",,,,
"Castro, Miguel","612434","94.8","94.1",,"81.5","89.4",,,,,
"Jacob, Alek","689690","87.1","86.4",,,"74.5",,,,"72.6",
"Mahle, Tyler","641816","91.4",,"85.3","83.7",,,"85.5",,,
"Frías, Luis","666818","95.8","96.2","89.8","83.6",,,,,,
"Reynolds, Sean","669308","96.9",,,"88.1","90.5",,,,"83.7",
"Avila, Nick","687014","94.5","93.5","87.4","83",,"79.7",,,,
"Aldegheri, Sam","691951","92.2",,,"83.9","82.1","75.2",,,,
"Waguespack, Jacob","621097","93.6",,"86.3",,"85.6","76",,,,
"Pinto, Ricardo","620982","93.8","92.2",,"84.9",,,"85",,"81",
"Miller, Ryan","668943","93.6",,,"86.3",,,,,"79.8",
"Rocker, Kumar","677958","96","95.1",,"84.1","90.4","74.9",,,,
"Senzatela, Antonio","622608","94.7","95.4",,"86.6","87.1","79.7",,,,
"Robertson, Nick","687798","94.3",,"89","87.1","87.8",,,,"82.8",
"Romano, Jordan","605447","96.4",,,"86.4",,,,,,
"Walker, Josh","677020","94.2","92.8",,"83.9",,,,,,
"Lazar, Max","676661","93.7",,"88.8","85.2",,"80.3",,,,
"Gómez, Yoendrys","672782","92.4",,,"84.9","87.8","80.6",,,"82.5",
"Burdi, Nick","595897","97.5","94.2",,"88.3",,,,,,
"Plesac, Zach","668676","90.2",,,"83.8","84.4","75.9",,,,
"Zeferjahn, Ryan","666171","97.3",,"90.4","88.7",,"70.2",,,"83.3",
"Dana, Caden","702674","93.7",,"86.1","85.4","85","74.9",,,,
"Teng, Kai-Wei","678906","93.6","92.7",,"87.4","88.1","82.1",,,"83.6",
"Sabrowski, Erik","681870","92.6",,,"87",,"78.8",,,,
"Snead, Kirby","669912","92.6","92.6",,"82.2","87",,,,,
"de Geus, Brett","676969","98","96.4","89.7",,,"85","88.6",,,
"Mushinski, Parker","656786","92.1","91.1","88",,,"81.3",,,"80.4",
"Ramirez, Nick","598286","88.3","87.6",,,"78.4",,,,"79.2",
"O'Brien, Riley","676617","96.1","96.8",,"89.8",,,,,"82.6",
"Strzelecki, Peter","657265","92.3","91.5","88.4",,"83.1",,,,"82.1",
"Duffey, Tyler","608648","90.8","91.7",,"81.2","81.8","80.7",,,,
"Herget, Jimmy","623474","92.2","91.1",,"84","86.3",,,,"77.9",
"Castellanos, Humberto","528748","89.5","90.6","87.1",,"85.2","78.2",,,,
"Newcomb, Sean","656794","93.7","93.1",,,"85.2","79.4",,,,"82.4"
"Dobnak, Randy","677976","93.3","91.7","89.8","83.2","85.8",,,,,
"Peralta, Luis","678821","95",,,,"88.9","82.1",,,,
"McMillon, John","669111","95.3",,"95","85.3",,,,,,
"Lucchesi, Joey","664192","90","89.8","89.7",,,"76.6","81.9",,,
"Wingenter, Trey","622259","97.1",,,"86.3",,,"89.1",,,
"Feyereisen, J.P.","656420","91.7","91.5",,"84.3","87.5",,,,,
"Matzek, Tyler","554431","93.6","93","89.8","83.3",,,,,,
"Lopez, Jacob","682052","90.6",,"87.1","77.9","83",,,,,
"Adon, Joan","672851","94.8","94.4",,"87","87.7","82.5",,,,
"Strider, Spencer","675911","96.3",,,"85.3","85.3","79.6",,,,
"Nittoli, Vinny","657697",,"90.8","89.2",,"86.9","81.3",,,"82.2",
"Halvorsen, Seth","678020","100",,,"88.9",,,"89.4",,,
"Castillo, Diego","650895","96.4","95.1",,"86.9","89.8",,,,,
"Gray, Josiah","680686","92.7","92.3",,"87.2","85.7","81.6",,,"82.1",
"O'Loughlin, Jack","672552","91.8",,,"82.8","84","76",,,"81.6",
"Junk, Janson","676083","93.8","93.8",,"88.2",,"82.8",,,"81.6",
"Borucki, Ryan","621366",,"94",,"88.2","84.7",,,,"83.3",
"Warren, Austin","681810","94","93.8","89.1",,,,,,"83.3",
"deGrom, Jacob","594798","97.3",,,"90","90.5","81.1",,,,
"Carasiti, Matt","571539","94.6","94.2","87.6",,,,,,,
"Rogers, Josh","642028","89.5","88.9","85.9","81","82.1",,,,"78.6",
"Vespi, Nick","663989",,,"89.5","83.9",,"80",,,,
"Cueto, Johnny","456501","91","91.1","87.2","85.6","81.2","78.4",,,,
"Silseth, Chase","681217","93.7","93.6",,,,"78.4","85.7",,"80",
"Kilian, Caleb","668873","93.6","92.4","85.2",,"86.8","76.3",,,"80.1",
"Bieber, Shane","669456","92",,"86.6","85.3","89","82.8",,,,
"Legumina, Casey","668984","93.4",,,"85.1","87.7",,,,"82.6",
"Díaz, Jhonathan","646242","90.2","88.5",,"78.6","81.1","73.1",,,,
"Bachar, Lake","669199","94.2",,,,,,"85.5",,"84.7",
"Montgomery, Mason","682254","97.3",,,"88.6",,,,,,
"Kuhnel, Joel","669270","94.5","94.2","89.5","84.1","90.4","80.4",,,,
"Kitchen, Austin","685116","90.2","90.8",,,"83.4","73.6",,,"79.2",
"Espino, Paolo","502179","88.2",,,,"83.4","70.6",,,"75.6",
"Casparius, Ben","676508","95.5","95.9","90.8",,,"79.7",,,"84.1",
"Bickford, Phil","641360","93.3","94.2",,"83.6",,,,,,
"Jay, Tyler","664079","91.7","93.1","89.1",,,,,,"82",
"Herget, Kevin","643361","92.9",,"86.9","83.4","82.3",,,,,
"Hill, Jaden","677955","96.7","96.8",,"87.1","85.2",,,,,
"Gillaspie, Logan","670810","94.9","94.2","92.2","85.1","87.7","82.7",,,"83.6",
"Parsons, Wes","641149","94.8","93.9",,"86.8","89.6","83.2",,,,
"Winans, Allan","642216","90","89.4",,,"82.8",,,,"79.1",
"Klein, Will","694361","97",,,"87.2",,"86.5",,,,
"Gilbert, Tyler","656457","91.9","91.4","89.8",,,"83.6","85.8",,"83.9",
"Nelson, Kyle","669459","90.2",,"87.4","83.5",,,,,,
"Davis, Austin","656354",,"92.3","88.6",,,,,,"80.2",
"Shugart, Chase","663767","96.1","95","92.4",,"89.7",,,,"81.2",
"Winder, Josh","680739","95.2","95.3",,"86.4","89.2",,,,"84.2",
"Rutledge, Jackson","671131","95.9","95.2","88.4","83.7",,"79.3","85.2",,,
"Hernandez, Nick","663321","90.8",,,"82",,,"84",,,
"Hartlieb, Geoff","664129","97.1","95.7","92.8","87",,,,,,
"Gillispie, Connor","687362","92.2",,"88",,"87.5",,,,"82.5",
"Iriarte, Jairo","683568","94.1",,,"81.9","87.2",,,,,
"Waldrep, Hurston","694462","95.8",,,"87",,"80.4","85.9",,,
"Guerrero, Luis","692285","97.5",,,,"88.7",,,,"86.1",
"Walters, Andrew","689958","95.9",,,"85.8",,,,,,
"Bermúdez, Jonathan","642834","89.1",,,"81.2","82.2",,,,"75",
"Raley, Brooks","548384",,"88.9","85.7",,"83.7",,,,"80.5",
"Campbell, Isaiah","663462","93.6","91.1",,"86.7",,,,,"81.6",
"Zastryzny, Rob","642239","91.5",,"86.7",,"82.2",,,,"80.9",
"Hartwig, Grant","701643","95.4","94.6","93.6",,"87",,,,"83.8",
"Miley, Wade","489119","90.1","89.6","86.9",,"83.4","75.2",,,"78.9",
"Leibrandt, Brandon","605335","88.7","88.9",,"83.9","78.5",,,,"77.7",
"Santos, Gregory","666619","100","98.4",,"89.8","93.7",,,,,
"Selby, Colin","681882","94.7","95.5",,"88.2",,"82.3",,,,
"Eisert, Brandon","685126","91.2",,,"84.8","85.3","82.8",,,,
"Heasley, Jonathan","669169","93.1",,,"86.8",,"79.7",,,"82",
"Foster, Matt","641582","91.9",,,"83.8","81.9","78.7",,,,
"Mederos, Victor","682989","97.1","96.2",,"90.4","90.9","83.1",,,,
"Graceffo, Gordon","700669","93.6",,,"86.4","84.6","81.3",,,,
"Contreras, Luis","664351","91.9","92.3",,"87.1","84.8","79.4",,,"79.5",
"Brzykcy, Zach","694350","94",,,,"87","82.8",,,,
"Garrett, Amir","607237","95.5","96",,"85.1",,,,,,
"Robert, Daniel","642016","94.9","94.4","89.9",,"89.5",,,,"83.2",
"Pint, Riley","666207","94.9","93.2",,"87.9",,,,,,
"Graterol, Brusdar","660813","97.6","98.3","96.4","89.7","91.9",,,,,
"Mattson, Isaac","676755","94",,,"86.2","85.1",,,,,
