"last_name, first_name","pitcher","ff_avg_speed","si_avg_speed","fc_avg_speed","sl_avg_speed","ch_avg_speed","cu_avg_speed","fs_avg_speed","kn_avg_speed","st_avg_speed","sv_avg_speed"
"Henry, Tommy","674072","91.6",,,"85.7","84.7","80.6",,,,
"Bleier, Richard","542947","90.7","89.8","87.3","77.7","82.9",,"79.2",,,
"King, Michael","650633","96.4","95.5",,,"88.3",,,,"82.3",
"Foster, Matt","641582","93.7",,"92.3","85.8","83.9","79.6",,,,
"Strahm, Matt","621381","94.2","93.7","88.7","82.1","88.2","82.8",,,,
"Lawrence, Justin","664875","96.2","95.1",,,,,,,"82.3",
"Loáisiga, Jonathan","642528","98","98",,,"89.9","86.9",,,,
"Gott, Trevor","641627","95.2","95.1","91.5",,"90.2","82.7",,,,
"McCullers Jr., Lance","621121","93.2","93.1","88.1",,"87","82.7",,,"85",
"Littell, Zack","641793","94.5","96.3",,"87.9",,,"85.6",,,
"Marinaccio, Ron","676760","94.6",,,,"83.9",,,,"80.4",
"Lee, Dylan","669276","92.1","91.5",,"83.8","86.3",,,,,
"Nance, Tommy","667297","93.8","94.2",,"86.9",,"85.3",,,,
"Martin, Brett","656685","93.5","93.5",,"86.8",,"82.8",,,,
"Wisler, Matt","605538","89.7","89.6",,"79.8","80.1",,,,,
"King, John","667463",,"92.4","86.9","82.3","80.7",,,,"77.5",
"Castellanos, Humberto","528748","89.4","90.4","86.2",,"84","76.5",,,,
"Bird, Jake","656234","95.4","95","91.4",,"88","81.7",,,,
"Hill, Tim","657612","91.5","89.4","88.9","82.4",,,,,,
"Duffey, Tyler","608648","92.3","92.4",,"83.7","79.1","81.6",,,,
"Cotton, Jharel","605194","92.7",,,"79.5","79.7","76.2",,,,
"Sandlin, Nick","680704","93.5","93.6",,"78.9",,,"88.3",,,
"Long, Sam","669674","94.6","95.4",,,"84.3","77",,,,
"Weems, Jordan","607179","96.8",,,"88.2",,"80","87.3",,,
"Moll, Sam","594580",,"93.3",,,,,,,"81.7",
"Pepiot, Ryan","686752","94","92.8",,"86.7","86.8",,,,,
"Cabrera, Génesis","650893","96","95.9","87.8",,"90.2","79.3",,,,
"Mayza, Tim","641835","93.6","93.7",,"88.6",,,,,,
"Pineda, Michael","501381","89.9",,,"80.7","85.3",,,,,
"Staumont, Josh","622251","96.1","97",,"85",,"82.2",,,,
"Weaver, Luke","596133","94.9","94",,"87.1","86.9","82.4",,,,
"Banuelos, Manny","544365","93.7","93.4",,"86.6","83.1","82.2",,,,
"Matzek, Tyler","554431","94","94.6",,"83.2",,"77.7",,,,
"Pressly, Ryan","519151","94.5","94.3",,"89.7","89.1","81",,,,
"Brogdon, Connor","641401","95.1",,"88.3",,"83.8",,,,,
"Richards, Garrett","572070","94.4","95.2",,"88.6","90","76.7",,,,
"Abreu, Albert","656061","97.3","98.5",,"88.6","88",,,,,
"Ragans, Cole","666142","92.1",,"88.5",,"82.2","76.3",,,,
"Karinchak, James","675916","95.2",,,,,"82.9",,,,
"Kelly, Joe","523260","97.8","97.9",,"88.8","87.1","87.7",,,,
"Stammen, Craig","489334","91.8","91.4","87.8","81.5","86.9","79.6",,,,
"Woodford, Jake","663765","92.4","91.8",,"83.7","85.2","75.3",,,"82.1",
"Castillo, Max","666721","93","92.8",,"83.4","87.5",,,,,
"Gibaut, Ian","664139","95.8",,"92.3","85","85.9",,,,"83.8",
"Peralta, Wily","503449","95.4","95.5",,"83.6",,,"82.6",,,
"Barnes, Matt","598264","94.9",,,,"87.3","84.1","86.4",,,
"Howard, Spencer","675921","94.4",,,"84.7","79.5","75",,,,
"Quijada, José","650671","94.5",,,"81.3","86.9",,,,,
"Assad, Javier","665871","92.9","92.3","88.1","81.8","85.4","75.9",,,"80.9",
"Cuas, Jose","621016","93","93.1",,"82.1","87.7",,,,,
"Gutierrez, Vladimir","661269","92.8",,,"82.2","82.9","78.4",,,,
"Thompson, Ryan","657044","91.6","90","87.8","79.5","81.1",,,,,
"Chapman, Aroldis","547973","97.5","100.1",,"85.7",,,"88.1",,,
"Arano, Víctor","644364","94.4","93.9",,"84.8",,,,,,
"Graterol, Brusdar","660813","99.3","99.8","95.6","90.5",,,,,,
"Blach, Ty","621389",,"91.1","85",,"80.7","79.2",,,,
"Morán, Jovani","663558","93.4",,,"81.5","83.3","80.7",,,,
"Thornton, Trent","663423","93.8","92.9",,"85.1",,"79.7",,,"82.1",
"Danish, Tyler","641501","91.3","90.9",,"87.1","84.4","73.7",,,"80.9",
"Sánchez, Cristopher","650911","92.8","93",,"84.8","84.4",,,,,
"Fleming, Josh","676596",,"91.2","84.3",,"82.2","79.5",,,,
"Flaherty, Jack","656427","93.4","91.1","88.1","83.8","87.7","77.2",,,,
"Harvey, Hunter","640451","98.3",,,"86.7",,"82.8","89.4",,,
"Swarmer, Matt","664161","90.5",,,"82.1","85.7",,,,,
"Warren, Art","605521","93.5","93.3",,"85.5",,,,,,
"Koenig, Jared","657649","89.2","89.3",,"82.9","83","77.6",,,,
"Liberatore, Matthew","669461","93.7","92.8",,"86","85.9","74.3",,,,
"Moronta, Reyes","606625","95.3",,,"82.1","89",,,,,
"Peters, Dillon","596071","92.9","92.5",,"84.7","84.8","77.3",,,,
"Brazobán, Huascar","623211","97.3","96.7","87.7",,"89",,,,,
"McGee, Jake","459429","94.3","95.2",,"85.2",,,,,,
"Ramírez, Yohan","670990","93.8","95.7",,,,,,,"82.7",
"Sulser, Cole","642121","91.9",,,"84","83.2","77.8",,,,
"Moreta, Dauri","664294","95.9",,,"85.7","87.8",,,,,
"Jefferies, Daulton","641726","92.5","92.5","89.6","80.2","86.1",,,,,
"Strzelecki, Peter","657265","93.5",,,,"83.3",,,,"82.9",
"Sands, Cole","663485","91.6","90.2","84.3",,"85.5","78.6","84.8",,,
"Price, David","456034","92.1","92.4","87.9",,"83.9","78.4",,,,
"Nelson, Kyle","669459","91.9",,"90.8","84.3",,"77",,,"84.8",
"Martinez, Seth","661527","91.9","90.9","86.1",,"86.5",,,,"79.6",
"Waldichuk, Ken","686610","94.1",,,,"82.4","75.2",,,"81",
"Snider, Collin","676092",,"96",,"86.3","89.5",,,,,
"Lamet, Dinelson","659275","95.4","95.7",,"86.3","87.3",,,,,
"Ferguson, Caleb","657571","94.8",,,,,"78.3",,,,
"Baumann, Mike","657508","95.8",,,"91.5","88.7","84.1",,,,
"Castano, Daniel","641447","92.1","89.5","86.5","81.2","84.1",,,,,
"Thompson, Zack","668868","94.7","96.4",,"88.1","87.7","75",,,,
"McCarty, Kirk","668948","92.5",,"88.5","82.7","84.7","77.1",,,,
"Ortega, Oliver","661383","95.9","96.4",,,,"82.2",,,"82.8",
"Gilbert, Tyler","656457","89.5","89.7","86.2",,,"76.2","81.7",,,
"Naughton, Packy","676050","92.8","92.6",,"80.9","84.4",,,,,
"Miley, Wade","489119","89.1","88.2","85.1","78.6","81.4","73.5",,,,
"Wentz, Joey","666214","92.4",,"83.4",,"84.1","75.4",,,,
"Barlow, Joe","669618","94.5","95",,"87.3",,"81.3",,,,
"Newcomb, Sean","656794","94.3",,"88.5","81.8","86.4","78.8",,,,
"Banda, Anthony","607455","95.2","93.1",,"84.7","86.6","81.1",,,,
"Head, Louis","545343","93.6",,,"82.5","88.6",,,,,
"Dunn, Justin","643290","92.1",,,"83.5","87.9","79.8",,,,
"Morejon, Adrian","670970","96.9",,,"87.6",,"80.2",,"84.3","79.4",
"Jiménez, Dany","666204","93.9",,"92.8","81.9",,,,,,
"Pop, Zach","647315",,"96.5",,"85","89.3",,,,,
"Rodríguez, Elvin","660730","93.1","92.2","90.5","82.6","86.6","76.3",,,"79.6",
"Ort, Kaleb","672391","96.3",,,,"89.8",,,,"86",
"Rainey, Tanner","663432","97","97.6",,"88.4","89.1",,,,,
"Castro, Miguel","612434","98.3","97.8",,"85.8","92.4",,,,,
"Garza Jr., Ralph","621248","91.2","87.8","89.4","77.5","83.1","80",,,,
"Hernández, Jonathan","642546",,"98",,"87.3","90.1",,,,,
"Mills, Wyatt","670090","92.3","91",,"80.8",,,,,,
"Silseth, Chase","681217","95.4","94.2","86.2","83.5",,"78.7","86.3",,,
"Wesneski, Hayden","669713","93.2","91.9","88.7",,"87.2",,,,"81.2",
"Anderson, Chase","502624","92","92.4","90.2","85","82.9","77.8",,,"82.4",
"Wendelken, J.B.","605525","95","94.4",,"85.9","85.5","80.4",,,,
"McFarland, T.J.","519008","89.5","88.8",,"79.5","81.8",,,,"80.4",
"Wittgren, Nick","621295","91.4","90.9","88.1","82","84",,,,,
"Ginkel, Kevin","656464","96.4",,,"85.4","84.2",,,,,
"May, Dustin","669160","98.1","97.3","92.7","85.7","88.6",,,,"85.5",
"Shreve, Chasen","592741","90.6",,,"80.9",,,"82.9",,,
"Hjelle, Sean","663546","92.2","93.8",,,"88.5","85.7",,,,
"Grove, Michael","675627","94.4",,,"85",,"79.1",,,,
"Detwiler, Ross","446321","92.4","91.8","86",,"86.8","77",,,,
"Yajure, Miguel","664337","92.9","92.9","90.2","81.4","89.2","81.9",,,,
"Overton, Connor","656818","91.1","90.7","89.2","81.9","84.9","78.8",,,"79.6",
"Gustave, Jandel","594311","96.1","95.9",,"86.2",,,,,,
"Almonte, Yency","622075","95.8","95.8",,,"89.6",,,,"84",
"May, Trevor","543507","96.1",,,"84.8","87.3",,"87.2",,,
"Misiewicz, Anthony","664948","93.4",,"88.9","83.6",,"79.2",,,,
"Uelmen, Erich","657272","93.7","93.4",,"83","87",,,,,
"Kelley, Trevor","665001","89.9","88.4",,"83.3","80.7","78.5",,,,
"Bummer, Aaron","607481","94.3","94.5","86.3",,"89.4",,,,"82",
"Stout, Eric","657770","92.1",,,,"87.4","77.8",,,"80.1",
"Smith, Joe","501925","86","83.6",,"76.9",,,,,,
"De los Santos, Yerry","660787","95.3","95.3",,"83.9",,,,,,
"Poteet, Cody","547001","94.9","94",,"85.8","87.7","78",,,"83.7",
"Vespi, Nick","663989",,,"88.6","83.7",,"80.6",,,,
"Young, Alex","622065","91.6","90.8",,"89.3","86.2","82.7",,,,
"Baz, Shane","669358","96",,,"87.7","88.5","82.3",,,,
"Poppen, Sean","664092","94.7","94.6","84.9","83.4","85.3",,,,,
"Faucher, Calvin","676534","95.3",,,,,"85.3",,,"88",
"Holderman, Colin","670059","96.2","96.1","90.1","86.1","86.4",,,,,
"Toussaint, Touki","657053","93.1","91.8",,,,"75.6","86.6",,,
"Cisnero, José","542585","95.6","95.1","87.9","83.6","89.6",,,,,
"Martin, Corbin","656686","94",,,"88.9","87.8","84.1",,,"84",
"Robles, Hansel","570663","96","95.6",,"88.7","90.2",,,,,
"VerHagen, Drew","572403","95","94.6","91.3",,"89.5","78.2",,,"81.4",
"Sborz, Josh","622250","97",,,"87.7",,"85.4",,,,
"Brigham, Jeff","656257","94.5",,"91.5",,,,,,"82.2",
"Rogers, Josh","642028","90.4","89.9",,"81.5","84.7",,,,"79.8",
"Merryweather, Julian","657240","97.3","97.9",,"87.7","81.6","80.3",,,,
"Borucki, Ryan","621366","95.6","95.1",,"87.7","84.6",,,,,
"Medina, Adonis","658431","93.2","93.4",,"86.4","87.1","80.4",,,,
"Varland, Louis","686973","93.8",,,"89","83.8","82.3",,,"83.4",
"Santillan, Tony","663574","96.2",,,"86.7",,,,,,"86.1"
"Hudson, Daniel","543339","97","96.2",,"88.8","88.4",,,,,
"Morris, Cody","663752","94.6",,"88.2",,"81.9","79.6",,,,
"Hembree, Heath","592390","94.2",,,"84.2",,"79.5",,,,
"Ryu, Hyun Jin","547943","89.2","89.9","86",,"79.6","71.9",,,,
"Cano, Yennier","666974","95.6","95.2",,"87.4","90",,"90.4",,,
"Arihara, Kohei","685503","92.1","90.5","88","81.7","81.2","74.5","82.7",,,
"Gose, Anthony","543238","97",,,"86.1","88",,,,,
"Patiño, Luis","672715","94.6","93.7",,"84.3","85.4",,,,,
"O'Day, Darren","503285","86","85.9",,"78.2",,,,,,
"Nogosek, Stephen","668665","95",,"89.1","83","87.3","75.8",,,"80.3",
"González, Chi Chi","592346","92.7","92.1",,"84.4","85.5","80.6",,,,
"Goudeau, Ashton","623485","92.4",,,,"84.8","77.5",,,,
"Espinoza, Anderson","659262","93.9","93.6",,"80.7","84.5",,,,,
"Kinley, Tyler","641755","95.4","93.6",,"89.5","88.8",,,,,
"Nardi, Andrew","677053","94.4",,,,"89.1",,,,"83.9",
"Norwood, James","656803","96.6",,,"88.4",,,"90.7",,,
"Seabold, Connor","657756","92.1",,,"85.6","80.4","78.5",,,"79.8",
"Jameson, Drey","686753","95.9","94.3",,"84.7","86.3","76.7",,,,
"Thompson, Mason","666168","95.5","95.8",,"84.4","88.2",,,,,
"Paddack, Chris","663978","93",,,"83.5","82.5","76",,,,
"Ruiz, Norge","650204","93.1",,,"86.7","85.4",,,,,
"Sousa, Bennett","656986","94","95.7",,"87.3",,,,,,
"Tetreault, Jackson","676194","94.6",,"86.6",,"85.9","82.2",,,,
"Tapia, Domingo","593619","97.9","97.4",,"88","88.9",,,,,
"Thornburg, Tyler","592804","93.5",,,"83.4","84.7","76.1",,,,
"Barnes, Jacob","606930","95.2",,"89","84.3",,,,,,
"Sulser, Beau","676641","92.8",,"88.1",,"83.7","80.3",,,,
"Frías, Luis","666818","96.9",,,"85.4","89.7",,,,,
"Law, Derek","571882","95.1","94.8","90.7","85.5","87.9","77",,,,
"Fairbanks, Pete","664126","99",,,"85.8","95.8",,,,,
"Tinoco, Jesus","622786","96.1","96",,"88.2","90.2","84.9",,,,
"Hunter, Tommy","488984","93.7","93.2","91.3",,"88.3","84.6",,,,
"Cleavinger, Garrett","664076","96","95.1",,"82.7",,"76.8",,,,
"Feyereisen, J.P.","656420","92.2",,,"84","87.1",,,,,
"Bruihl, Justin","677865",,"88.7","86.4",,,,,,"77.5",
"Smith, Chad","663385",,"95.6",,"85.2","90.3",,,,,
"Romo, Sergio","489265","85.1","85.3",,"77","79.9",,,,,
"Chargois, JT","608638","95.3","96.5",,"87.3",,,,,,
"Fernández, Junior","658551","98.8","98.7",,"88.9","90.9",,,,,
"Bolaños, Ronald","671790","93.5","92.9",,"84.1","87.1","77",,,,
"Guerra, Javy","642770","98.4","97.2",,"88.3",,,,,,
"DeSclafani, Anthony","543101","92.7","92.2",,"87.4","86","80.9",,,,
"Widener, Taylor","642203","94",,"87.1","85","84.8","80.1",,,,
"Kolarek, Adam","592473","89.4","87.5",,"77.2","81.3",,,,,
"Garcia, Bryan","650530","92.9","93",,"85.6","85.7",,,,,
"Kowar, Jackson","663804","95.8",,,"82.9","85.7",,,,,
"Brown, Hunter","686613","96.5",,"93.2",,"89.2","83.3",,,,
"Peguero, Elvis","665625","95.1","96.5",,"91",,,,,,
"Reed, Jake","596082","91.1","91.7",,"81.8","82.2",,,,,
"Llovera, Mauricio","661440","94.6","95.5",,"83.7",,,,,,
"Bradley, Archie","605151","93.7","93.2",,,"85.6","79.7",,,,
"Taylor, Blake","642130","92.6",,,"84.4",,,,,,
"Mills, Alec","621219","88.6","88.5",,"76.1","78.9","65.8",,,,
"Allard, Kolby","663465","91.1",,"84.9",,"82.8","74.2",,,,
"Lemoine, Jake","621082","92.8","93.2",,"83.9","85.9",,,,,
"Speier, Gabe","642100","93.6","93.7",,"81.9","87.3",,,,,
"Lawrence, Casey","596271","90.9","90","85.7","81.3","83.2","78.6",,,,
"Selman, Sam","572125","89.4","91",,"79.3",,,,,,
"Yacabonis, Jimmy","642231",,"93.7",,,"87.7",,,,"81.6",
"Uceta, Edwin","670955","93.5","93.7","88.6",,"88.3","81",,,,
"Szapucki, Thomas","663378","95.2",,,,"87","80",,,,
"Valdez, Phillips","570488",,"94.1",,"84","86.9",,,,,
"Steckenrider, Drew","608716","94.1",,,"85.1","87","81.2",,,,
"Perdomo, Luis","606131",,"93.8",,"85.2",,,"87.5",,,
"Farrell, Luke","608652","91.1",,,"82.5","85","78.6",,,,
"Dugger, Robert","667498","89.6","89.7",,"77.6","81.3","72.6",,,,
"Johnson, Pierce","572955","94.8",,,"87.7",,"84.3",,,,
"Crick, Kyle","605195","92.2","92.1",,"79.7",,,,,,
"Grimm, Justin","518748","92.6",,,"81.7",,"82",,,,
"Ortiz, Luis","682847","98.5","98.4",,"87.7","90.9",,,,,
"Bender, Anthony","669622","98.3","97.6",,"84.9","90.7",,,,,
"Alvarez, Jose","501625","90.9","90.8",,"80.3","81.5",,,,,
"Whitley, Kodi","676831","93.4","91.6",,"82.8","83.5",,,,,
"Romero, JoJo","668941","95.5","95.2","90",,"86.5",,,,"84",
"Beasley, Jeremy","676886","95.4",,,"82.1",,,"87.3",,,
"Hall, DL","669084","96.2",,,,"85","80.7",,,"87.4",
"Cousins, Jake","664776","95.7","95.6",,,"89.5",,,,"82.9",
"Hoeing, Bryan","663773","93.2","93.1",,"83.2","87.6","80.2",,,,
"Warren, Austin","681810","93.6","93.3","91","86.1","88.3",,,,,
"Marte, José","665896","96.5","95.9","89.4","88.1","89.6",,,,,
"Gillaspie, Logan","670810","95.2",,,,"86.3","81.7",,,"82.1",
"Castro, Anthony","621593","94.8","95.4",,"84.4","87.3",,,,,
"Cruz, Fernando","518585","94.3","93.5","86.7",,,,"81.7",,,
"Scott, Tayler","605463","94","93.6",,,"89.2",,,,"83.9",
"Nelson, Ryne","669194","94.8",,"84.9","82.3","81.8","76.9",,,,
"Zeuch, T.J.","643615","91.9","91.9","86.2","80.7","85.6",,,,,
"Knehr, Reiss","663753","93.1","94.6","89","82.8","89","79.2",,,,
"Bard, Luke","572703","94",,"89.9","86.3","85.8","78.1",,,,
"Green, Chad","643338","94.6",,,"83.7","88.5",,,,"84.6",
"Middleton, Keynan","641871","95.1",,,"84.6","87.2",,,,,
"Devenski, Chris","606965","94.3",,,"82.4","83.1","76.9",,,"80.4",
"Castro, Kervin","665645","92.7",,"85.3",,,"79.4",,,,
"Milone, Tommy","543548","86.6",,,"78.8","79.1","76",,,,
"Díaz, Jhonathan","646242","91.4","88.7",,"80.6","80.7","74.7",,,,
"Coonrod, Sam","656322","97","96.4",,"92.9","89.6",,,,"85.4",
"Bazardo, Eduard","660825","94","93.9",,,,,"89.6",,"82.1",
"Kilian, Caleb","668873","94.6","93.6","89.2",,"88","76.8",,,,
"Kittredge, Andrew","552640","93.6","95.2",,"89.1",,,,,,
"Muller, Kyle","666205","94.2",,,"86.9","88.1","80.9",,,,
"Fry, Paul","643316","91.6",,,"84.1","91.3",,,,,
"Coulombe, Danny","543056","91.3","90.6",,"82.8","76.1","79.3",,,"82.5",
"Miller, Tyson","668338","90.9","91.5",,"81.5","86.3","79.3",,,,
"Stashak, Cody","664054","90.6",,,"82","84.3",,,,,
"Bielak, Brandon","656232","93.4","93.2",,"83.7","87.3","79.8",,,"82.4",
"Cyr, Tyler","664202","94.4","95.5","90.1",,"86.4",,,,,
"Kelly, Zack","677161","94.6",,,"85.7","82",,,,"84.6",
"Sanders, Phoenix","676637","89.3",,,"82",,"75.3",,,,
"Alexander, Scott","518397","91.7","92.2",,"83.9","86.7",,,,,
"Sánchez, Miguel","667376","94.2",,,"82.5","89",,,,,
"Weiss, Zack","592848","94.6","94","92.8","86.8",,,,,"86.6",
"Vieaux, Cam","664944","93.1",,,"78.3","87",,,,,
"Lakins, Travis","664042","94","92.4","91.5","82.7","88.5","80.3",,,,
"Gsellman, Robert","607229","93.7","92.6",,"89.6","85.1","80.7",,,,
"Pérez, Francisco","660906","93.2",,,"83.2","84.6","76.2",,,,
"Rodríguez, Manuel","655889","95.2","95.9",,"87.2","83.8",,,,,
"Reid-Foley, Sean","656887","95.8",,,"86.1","87.5",,,,,
"Garrett, Reed","657585","96","95.1","88.8",,,,"87.5",,,
"López, Yoan","661255","95.9",,,"86.2","89.1",,,,,
"Alzolay, Adbert","640470","94.8","94.6","90","85.4","86.3",,,,,
"Rosenberg, Kenny","670046","90.8",,"81.3","79.2","81","74.1",,,,
"Boyd, Matthew","571510","92.6","90.6",,"80.8","80.6","72",,,,
"De Jesus, Angel","669804","94.2",,,"83.9","87.4",,,,,
"Knight, Dusten","643400","89.5",,"85.7",,"78.6","77.9",,,,
"Romero, Tommy","676720","90.2",,,"82.7",,,"83.7",,,
"Gage, Matt","657424","92.8",,,"86.7","88.5",,,,"80.1",
"Weissert, Greg","669711","94.4","94.9",,,"85.2",,,,"81.8",
"Hernández, Darwinzon","650382","94.3",,,"84.2",,"78.3",,,,
"Henriquez, Ronny","678692","93.3",,,"86.1","87.6",,,,,
"Sheffield, Justus","656954","91.6","91.7",,"81.6","87",,,,,
"Roberts, Ethan","681799",,,"93.2",,,"80.5",,,"82.9",
"Minaya, Juan","573668","93.9",,,"85.8","88.4",,,,,
"Kahnle, Tommy","592454","95.7",,,"87.1","89.8",,,,,
"Fletcher, Aaron","667465",,"90.8",,"79.6","74.9",,,,,
"Fishman, Jake","670288","88.1","87.4",,"75.8",,,,,,
"Gaddis, Hunter","683769","93.4",,"88.2","86.2","77.5","74.6",,,,
"Mize, Casey","663554","93.4","93.3",,"85.5",,"81.8","84.5",,,
"Curry, Xzavion","675540","92.1",,,"85.3","87.6","73.4",,,,
"Lee, Evan","681885","92",,,,"82.4","80.1",,,,
"Allen, Logan","663531","91.8","89.4","85.6",,"84.8","74.9",,,"81",
"Cruz, Jesus","672911","94.9",,,"87.1",,,,,,
"Brentz, Jake","641394","95.8","95.7",,"84.8","90.8",,,,,
"Zerpa, Angel","672582","94.1","93.9",,"83.5","87",,,,,
"Holton, Tyler","663947","90.5","90.6","87.3",,"82.8","77.3",,,,
"Junk, Janson","676083","92.5",,,"83.2","88","79.2","84.4",,"82.4",
"Brault, Steven","643230","91.1","90.9",,"81.9","85.2",,,,,
"Solomon, Jared","676660","95.6","95.5",,"86.2","89.9",,,,,
"Jackson, Andre","656578","95.1",,,"89.1","84.9","80.8",,,,
"Wiles, Collin","621079","91.1","90.4","86.9","79.4","85.3","77",,,,
"Brooks, Aaron","605156","93.6","92.8",,"85.6","85.6","78.9",,,,
"Vasquez, Andrew","607755",,"88.7",,"80.1",,,,,,
"Alexy, A.J.","669935","94.2",,,"83.9","88.3","78.7",,,,
"Peacock, Matt","676840",,"92.9",,"87.2","87",,,,,
"Appel, Mark","571446",,"95",,"83.1","86.1",,,,,
"Burr, Ryan","621114","94.5","92.4","88.1","80.3",,,,,,
"Ynoa, Huascar","660623","96.7","95.8",,"85.1","88.7",,,,,
"Hendrix, Ryan","641682","95.6","93.2",,"84.8","90.3",,,,,
"Hollowell, Gavin","668970","92.9","93.6","89.1",,"84",,,,"81.2",
"Murphy, Patrick","641907","96.1","95",,,,"82.7",,,,
"Barraclough, Kyle","607457","92.9",,"88.8","78.3",,,,,,
"Yates, Kirby","489446","93.4",,,"84.2",,,"86.6",,,
"Garcia, Rico","670329","95.5",,,,"86.4","83.4",,,"83.6",
"Mazza, Chris","607391","90","89.2","84.2","77.2","82.8",,,,,
"Means, John","607644","91.7",,,"84.1","82.3","76.8",,,,
"McKay, David","641853","92.3","91.6",,"83.1",,,,,,"77.4"
"Severino, Anderson","644429","96.1",,,"86.1","86","79",,,,
"Small, Ethan","663629","91",,,"79.5","78.7",,,,,
"Sims, Lucas","608371","93.5",,,"83.9",,"78.6",,,"82.3",
"Miller, Shelby","571946","94.4",,,,,,,,"82.1",
"Weber, Ryan","543901",,"89",,"78.8","79.8","73.7",,,,
"Naile, James","664942","91.2","91.8","88.2",,"86.5","82.3",,,,
"Young, Danny","664849",,"88.7",,,"83",,,,"77.5",
"Topa, Justin","623437",,"95.5",,,"86.4",,,,"81.5",
"Diplán, Marcos","650959","93",,,"85.1","86.2","80.7",,,,
"Carlton, Drew","656290","91.4","90.8",,"79.9","84.6",,,,,
"Blanco, Ronel","669854","95.2",,,"87.3","87.3","81",,,,
"Diehl, Phillip","670426","91.2",,,"83.3","85.9",,,,,
"Mengden, Daniel","596043","92.5",,"87.3","82.5","84","72.3",,,,
"Ortiz, Luis","656814","95.1","93.9",,"86.6","86","79.3",,,,
"Estrada, Jeremiah","669093","96.7",,,"83.6","86.9","73.1",,,,
"Reyes, Denyi","660593","92.8",,,"79.8","85.5","75.3",,,,
"Tully, Tanner","668684","90.9",,,"81.3","84.7","75.2",,,,
"Vizcaíno, Arodys","527055","97.4","97.3",,"84.3","88.1",,,,,
"Elías, Roenis","606273","93.5","91.8",,,"85.8","77.3",,,,
"Glasnow, Tyler","607192","97.4",,,"90.9",,"83.7",,,,
"Clippard, Tyler","461325","87.4","87.6",,"82","77.2","74.4","80.3",,,
"Patton, Spencer","607359","92.1",,,"81.7",,,"85.1",,,
"Herget, Kevin","643361","92",,"83.8",,"83.5",,,,"82.7",
"Mushinski, Parker","656786","92.1",,"86.8",,"86.4","80",,,"79.4",
"Griffin, Foster","656492","93.6",,"88.9",,"85.1","79.8",,,,
"Brice, Austin","592169","93.7","93.8",,,,"81.6",,,,
"Jones, Damon","676103","92.9",,,"81.1",,"80.2",,,,
"Waites, Cole","686972","96",,,"83.7",,,,,,
"Sale, Chris","519242","94.9","93.3",,"79.2","88.2",,,,,
"Chirinos, Yonny","630023","92","93.4",,"87.3",,,"85.3",,,
"Lowther, Zac","675912","90.6",,,"81.9","83.5","75.1",,,,
"Clay, Sam","621348",,"91.9",,"83.2","87.9",,,,,
